Temperature(C),Turbidity(NTU),Dissolved_Oxygen(mg/L),PH,Ammonia(mg/L),Nitrate(mg/L),Fish_Weight(g),Dia_Cultivo
24.46917021122389,81.75932330651075,4.6858842423314195,6.474323915255675,2.607740989947856,303.14999740149375,1149.5760393674186,491
24.79150730217357,82.3429690555993,4.223966689687221,4.290391046941098,2.017380937726795,306.0241558816114,1149.5837231751439,492
25.41699101875354,64.58270872756336,5.004221183250772,3.777165249498756,3.5692301279034844,280.30488597111946,1149.5912247846734,493
24.640538112459062,66.4762006478571,5.047667010917671,5.214046951717065,0.31060917824865686,292.51083998797213,1149.5985485139902,494
25.000014250985863,63.245068654387914,5.985680447353714,4.118008231340048,3.531042346465723,306.1740262918028,1149.605698578851,495
25.368221179743802,61.356900811030336,4.777181514731235,7.61315597873931,3.346707003231817,270.2526213459325,1149.6126790952019,496
24.613840267020073,73.91692170487704,5.56503991203697,1.5065247768703207,0.9162257411591386,294.8378857422806,1149.6194940815374,497
24.88582851162406,89.96537357664022,6.263197281188562,8.046597566087977,3.295818036608833,243.52796546489236,1149.6261474612006,498
24.15797641385633,82.188801582375,2.321316341188257,0.4492911487575677,-0.34994503378507247,252.47159577546424,1149.6326430646352,499
25.063748089138087,93.49348701683532,5.630122141107256,5.648980456208947,2.606425363482836,289.65150885492284,1149.6389846315776,500
24.565307899164523,72.76487569043705,4.794205584092164,5.260798984732903,0.056127858194646496,325.7261142953796,1149.645175813204,501
24.049219496133993,66.01396685956772,6.480649755620077,9.64314080778784,3.0010508140576406,364.37841002585657,1149.6512201742219,502
24.739308210323454,88.47919597893828,5.3191380533972605,10.309467990731513,3.3455725689423215,163.46075137544423,1149.657121194915,503
24.74116564897128,77.58668680142868,5.913758769988762,8.644169950660075,2.479601546672767,295.27470559303333,1149.6628822731386,504
25.38453026341157,62.07146376568198,5.076179894790192,5.888275157913666,1.4042334312168532,291.5329351347535,1149.66850672627,505
25.842734582076307,54.210535795131236,4.109927973065977,6.85901209555393,3.813426871026927,157.1079741208985,1149.6739977931097,506
24.18783565180969,61.21906432399841,6.097988190911763,4.859235381015686,3.0335604728422063,268.4164200107899,1149.6793586357405,507
25.441754941211027,71.00537910767267,6.801797189284992,3.5732513136875257,1.9709309175449141,171.0254389159628,1149.6845923413427,508
24.467682437088378,53.39785158661393,6.474477147680257,5.2594989442327895,1.212139682493652,404.46375751918674,1149.6897019239634,509
24.236160812377456,77.76132944866497,4.344633403818847,5.045300927114332,1.7427207473333493,426.41849850449023,1149.6946903262494,510
25.803323564034752,81.98352086394827,3.9992589039894835,7.958599226319556,0.7603958525763224,322.8295034866647,1149.6995604211334,511
24.501712043483074,96.0755210816955,4.828763616341184,6.321385552975686,1.6227415490818742,254.77242587067508,1149.7043150134848,512
24.9439328244813,80.0725703149835,4.987678814246972,4.785187865282697,-0.14160442004125873,317.23804419741026,1149.70895684172,513
24.96132684429566,79.00243074494804,5.152004621022307,3.824601065292857,1.9300425488520192,366.72016302992375,1149.7134885793735,514
23.489606565490938,64.42898161262636,5.23137904807893,3.41809138583055,2.768856277788626,279.53916062362833,1149.7179128366345,515
24.446408526145596,68.95042181119923,4.574955101073903,2.5834104935371642,2.5099983228154956,355.16505008752824,1149.722232161845,516
23.764533766803545,74.35230455910418,4.520564289389383,2.7600360956273087,2.7837521623623998,343.4290049636306,1149.726449042964,517
24.67898631790506,89.46259849382483,5.7818331040725015,3.8032408591036617,3.7940817090895496,139.62210732652167,1149.7305659089961,518
25.233333998390812,72.8672305427129,2.366826998781596,4.43149560528035,1.5783515929052874,267.48457803721027,1149.734585131386,519
25.57193724146473,76.18055373623373,5.449223062528475,6.71143383061062,0.43340198650045125,250.73335848969964,1149.738509025383,520
25.46185961501388,72.03370755510161,3.573387384346338,3.0625642590655504,2.5994094855867456,290.947126712241,1149.7423398513697,521
24.163267657904086,65.8225975290047,5.707900329313874,7.915624042922899,1.8156970713733827,257.3647955895668,1149.7460798161599,522
24.768124224486705,66.94402158649481,4.299829884599377,7.391656624985558,2.106724520009097,405.36089954607735,1149.7497310742694,523
25.18870423106815,55.5580584474568,5.294918034712535,5.38140120542068,1.9896282262930063,354.08584972662413,1149.7532957291512,524
24.845048125820114,87.33606676749672,4.714095072140581,4.711967752998716,0.07815108807208215,317.00094939820707,1149.7567758344064,525
25.098559688485654,78.66936969305479,4.0864842986854875,6.768303727907794,1.4099095638533257,167.91201713572988,1149.760173394964,526
25.71685981138218,66.50292453048793,6.100399708696085,3.4072027538488774,0.3327547322494755,412.07139164914224,1149.7634903682329,527
25.805415171068304,77.06296823489666,2.768445949039655,5.648940374351506,1.8244440707793503,204.68102041030573,1149.766728665227,528
24.75626113100065,84.69178742572183,5.227135073563121,8.646207195716805,0.6137288713255313,291.51716113243,1149.7698901516649,529
25.514848101245764,59.00945228816969,6.307379331554978,6.771872249598967,-0.18774573542410478,302.94336163143527,1149.772976649042,530
23.905632015580206,64.75166492800997,6.142161098237445,4.518707661684671,3.787045114964773,222.8610215958407,1149.7759899356765,531
23.15623564138407,86.00986622209054,5.3572426154220745,4.211686150285671,3.9001321539837166,272.4497358142495,1149.7789317477343,532
24.671965411346015,76.78508772420251,6.403988506149174,7.7169738012011075,0.7609840883492489,217.4656305355059,1149.7818037802258,533
25.510374121244766,80.01978333811351,3.6676255101853794,8.13749996390928,1.945704553905979,250.95875449543814,1149.7846076879805,534
25.602977838357795,69.5107194594565,6.285371944833717,3.2055174257407604,4.045214939492992,338.9947439306594,1149.7873450865995,535
